CustomerID,Region,Age,Plan,DeviceType,CustomerSegment,TenureMonths,MonthlyDataGB,MonthlyVoiceMins,MonthlySMSCount,MonthlyMpesaTransactions,MonthlySpendKES,HasMpesa,HasSafaricomHome,HasShowmax,HasInternationalRoaming,NumServices,CustomerServiceCalls,NetworkComplaints,UnresolvedComplaints,NetworkQualityScore,DaysSinceLastTopup,ContractMonths,Churned
SAF003700,Nairobi,61,Prepaid,Smartphone,SME,102,3.84,124.0,68.0,7.0,1086.0,1,0,0,0,1,1,2,1,6.9,6.0,0,0
SAF003701,Nakuru,50,Hybrid,Tablet,Consumer,83,9.21,266.0,5.0,4.0,2178.0,1,1,1,0,3,4,0,0,6.6,14.0,0,1
SAF003702,Nakuru,30,Postpaid,Feature Phone,Enterprise,62,0.26,177.0,77.0,12.0,695.0,1,0,0,0,1,2,1,0,8.2,11.0,24,0
SAF003703,Nairobi,42,Prepaid,Feature Phone,Consumer,31,10.73,259.0,44.0,9.0,2434.0,1,1,0,1,3,1,0,0,10.0,8.0,0,0
SAF003704,Thika,41,Prepaid,Smartphone,SME,61,8.44,1.0,46.0,3.0,1552.0,1,0,0,0,1,0,2,1,7.3,11.0,0,0
SAF003705,Meru,46,Prepaid,Smartphone,Consumer,26,0.44,25.0,62.0,40.0,308.0,1,0,0,0,1,2,0,0,6.7,22.0,0,0
SAF003706,Machakos,53,Prepaid,Smartphone,Consumer,69,0.71,66.0,27.0,5.0,384.0,1,0,1,0,2,2,1,0,9.3,10.0,0,0
SAF003707,Eldoret,23,Postpaid,Smartphone,Consumer,57,1.31,226.0,12.0,3.0,883.0,1,0,0,0,1,0,1,0,5.8,2.0,24,0
SAF003708,Nairobi,35,Prepaid,Smartphone,Enterprise,20,2.87,219.0,34.0,9.0,1415.0,1,0,0,0,1,1,0,0,7.0,3.0,0,0
SAF003709,Nairobi,45,Prepaid,Dongle,Youth,66,0.51,25.0,5.0,2.0,231.0,1,1,0,0,2,2,0,0,5.7,3.0,0,0
SAF003710,Meru,22,Postpaid,Feature Phone,Consumer,21,0.78,18.0,45.0,14.0,426.0,1,0,0,0,1,1,1,0,6.9,4.0,24,0
SAF003711,Nairobi,35,Postpaid,Smartphone,Enterprise,115,8.15,216.0,26.0,9.0,1897.0,1,0,0,0,1,1,0,0,8.2,7.0,24,0
SAF003712,Eldoret,54,Prepaid,Smartphone,SME,60,0.41,94.0,28.0,16.0,571.0,1,0,0,0,1,2,0,0,5.3,4.0,0,0
SAF003713,Eldoret,24,Postpaid,Feature Phone,Youth,63,1.78,118.0,8.0,3.0,786.0,1,1,0,0,2,0,0,0,9.2,4.0,36,0
SAF003714,Nakuru,26,Prepaid,Smartphone,Enterprise,51,5.04,199.0,2.0,15.0,1622.0,1,0,0,0,1,2,1,1,7.0,6.0,0,0
SAF003715,Garissa,52,Postpaid,Smartphone,Consumer,100,7.68,29.0,38.0,6.0,1418.0,1,0,0,0,1,0,2,1,5.6,12.0,24,0
SAF003716,Nairobi,29,Postpaid,Smartphone,SME,92,1.43,18.0,43.0,0.0,545.0,1,0,1,0,2,0,0,0,6.6,4.0,12,0
SAF003717,Nairobi,63,Prepaid,Smartphone,Consumer,84,0.63,235.0,28.0,2.0,1014.0,1,0,1,0,2,0,0,0,6.2,7.0,0,0
SAF003718,Nairobi,57,Postpaid,Feature Phone,Consumer,101,4.67,14.0,58.0,2.0,957.0,1,1,0,0,2,0,0,0,6.5,4.0,36,0
SAF003719,Mombasa,61,Postpaid,Smartphone,Consumer,39,5.18,11.0,33.0,12.0,1059.0,1,1,0,0,2,0,1,0,3.0,42.0,12,1
SAF003720,Nairobi,56,Prepaid,Smartphone,Youth,100,13.7,39.0,75.0,2.0,2277.0,0,0,0,0,0,2,0,0,4.0,20.0,0,1
SAF003721,Nairobi,41,Prepaid,Smartphone,Youth,11,0.53,46.0,14.0,7.0,453.0,1,1,1,0,3,2,1,1,5.6,5.0,0,1
SAF003722,Thika,26,Postpaid,Feature Phone,SME,119,4.33,33.0,11.0,8.0,961.0,1,0,0,0,1,2,0,0,6.4,12.0,24,0
SAF003723,Nyeri,29,Prepaid,Smartphone,Youth,57,1.89,162.0,12.0,12.0,825.0,1,0,1,0,2,2,0,0,9.7,14.0,0,0
SAF003724,Nairobi,53,Prepaid,Smartphone,Enterprise,3,8.61,435.0,1.0,12.0,2456.0,1,0,0,0,1,1,1,0,6.6,0.0,0,0
SAF003725,Mombasa,54,Postpaid,Tablet,Consumer,37,1.83,27.0,92.0,10.0,607.0,1,0,0,0,1,0,1,0,6.6,18.0,36,0
SAF003726,Nyeri,26,Postpaid,Dongle,Consumer,84,2.07,183.0,285.0,2.0,1134.0,1,0,0,0,1,2,1,1,5.3,14.0,24,0
SAF003727,Nairobi,56,Prepaid,Dongle,Consumer,96,0.47,5.0,68.0,6.0,361.0,1,1,1,0,3,2,2,1,7.3,12.0,0,0
SAF003728,Nairobi,63,Prepaid,Feature Phone,Consumer,111,1.35,15.0,21.0,3.0,523.0,1,0,0,0,1,2,1,0,5.9,6.0,0,0
SAF003729,Nairobi,39,Prepaid,Smartphone,Consumer,25,1.79,87.0,17.0,12.0,528.0,1,1,0,0,2,0,1,0,9.0,2.0,0,0
SAF003730,Kisumu,34,Prepaid,Smartphone,Consumer,21,0.1,942.0,60.0,11.0,2546.0,1,1,0,0,2,1,0,0,6.5,5.0,0,1
SAF003731,Nairobi,50,Prepaid,Smartphone,Enterprise,114,2.01,358.0,29.0,2.0,1586.0,1,1,0,1,3,2,0,0,6.5,11.0,0,0
SAF003732,Meru,64,Postpaid,Smartphone,Enterprise,80,1.43,14.0,112.0,8.0,623.0,1,0,1,0,2,1,1,0,7.7,4.0,12,0
SAF003733,Mombasa,41,Prepaid,Dongle,SME,112,5.7,33.0,13.0,0.0,1009.0,1,1,0,0,2,1,1,0,6.9,31.0,0,0
SAF003734,Kisumu,32,Prepaid,Feature Phone,Youth,42,0.4,350.0,16.0,12.0,1102.0,1,0,0,0,1,0,0,0,3.2,2.0,0,1
SAF003735,Nairobi,46,Prepaid,Feature Phone,Consumer,1,5.0,20.0,270.0,12.0,1089.0,1,0,1,1,3,4,0,0,6.9,17.0,0,0
SAF003736,Mombasa,49,Hybrid,Smartphone,Enterprise,23,4.38,163.0,153.0,3.0,1532.0,1,0,1,0,2,1,1,0,7.7,3.0,0,0
SAF003737,Nakuru,50,Prepaid,Tablet,Consumer,107,0.97,0.0,87.0,13.0,431.0,1,0,0,0,1,2,2,1,6.9,13.0,0,0
SAF003738,Eldoret,46,Prepaid,Feature Phone,Consumer,113,0.3,120.0,21.0,16.0,579.0,1,0,1,0,2,0,0,0,7.6,4.0,0,0
SAF003739,Eldoret,32,Prepaid,Smartphone,Youth,24,6.45,82.0,73.0,2.0,1565.0,1,0,0,0,1,1,1,1,8.3,13.0,0,1
SAF003740,Kisumu,44,Prepaid,Tablet,Consumer,47,1.0,76.0,13.0,3.0,530.0,1,1,0,0,2,1,1,0,7.2,6.0,0,1
SAF003741,Nyeri,51,Prepaid,Smartphone,Consumer,89,0.55,212.0,12.0,2.0,852.0,1,0,1,0,2,1,0,0,9.4,17.0,0,0
SAF003742,Thika,21,Prepaid,Smartphone,Consumer,7,1.56,10.0,32.0,4.0,600.0,1,0,0,0,1,2,1,1,8.3,5.0,0,0
SAF003743,Eldoret,35,Prepaid,Feature Phone,SME,38,1.79,57.0,79.0,5.0,608.0,1,0,1,0,2,2,1,1,5.6,,0,1
SAF003744,Nairobi,38,Prepaid,Feature Phone,Youth,111,1.38,71.0,4.0,6.0,464.0,1,0,0,0,1,3,1,1,8.0,1.0,0,1
SAF003745,Nairobi,25,Prepaid,Smartphone,Consumer,47,13.12,16.0,33.0,0.0,2420.0,1,1,0,0,2,1,0,0,6.7,12.0,0,0
SAF003746,Nairobi,23,Prepaid,Smartphone,Enterprise,103,7.44,11.0,38.0,0.0,1308.0,0,0,0,0,0,5,0,0,6.0,2.0,0,1
SAF003747,Nakuru,37,Prepaid,Dongle,Consumer,35,7.22,24.0,35.0,9.0,1142.0,1,1,0,0,2,0,0,0,8.3,2.0,0,0
SAF003748,Mombasa,19,Prepaid,Feature Phone,Consumer,78,1.78,33.0,10.0,5.0,487.0,1,1,0,0,2,1,1,0,6.8,0.0,0,0
SAF003749,Mombasa,62,Prepaid,Feature Phone,Consumer,62,11.53,406.0,3.0,1.0,2880.0,1,0,1,1,3,0,0,0,6.1,9.0,0,0
SAF003750,Machakos,39,Prepaid,Smartphone,SME,73,4.03,77.0,90.0,4.0,1289.0,1,0,0,0,1,5,0,0,7.5,7.0,0,0
SAF003751,Machakos,38,Postpaid,Smartphone,Consumer,3,6.24,86.0,34.0,5.0,1440.0,1,0,0,0,1,2,2,1,8.9,3.0,12,0
SAF003752,Nyeri,23,Prepaid,Smartphone,SME,102,2.43,147.0,58.0,8.0,969.0,1,0,0,1,2,0,1,0,5.8,26.0,0,0
SAF003753,Nairobi,49,Prepaid,Smartphone,Consumer,20,0.61,138.0,18.0,1.0,586.0,1,0,0,0,1,0,1,0,10.0,0.0,0,1
SAF003754,Nakuru,23,Prepaid,Smartphone,Consumer,105,7.63,84.0,2.0,42.0,1625.0,1,1,0,0,2,3,0,0,6.0,10.0,0,0
SAF003755,Nairobi,30,Hybrid,Smartphone,SME,97,2.33,50.0,12.0,5.0,792.0,1,0,0,0,1,2,1,0,6.6,2.0,0,0
SAF003756,Nairobi,18,Postpaid,Smartphone,Consumer,105,12.11,48.0,3.0,9.0,2189.0,1,0,0,0,1,1,0,0,7.9,0.0,24,0
SAF003757,Nairobi,39,Prepaid,Smartphone,Consumer,44,1.03,7.0,3.0,19.0,467.0,1,0,1,0,2,3,1,1,6.2,7.0,0,1
SAF003758,Nairobi,41,Prepaid,Feature Phone,Consumer,32,17.07,276.0,10.0,0.0,3616.0,0,0,0,0,0,1,0,0,8.8,3.0,0,0
SAF003759,Mombasa,58,Prepaid,Smartphone,SME,100,0.88,176.0,40.0,7.0,821.0,1,1,0,0,2,1,0,0,6.2,4.0,0,0
SAF003760,Thika,47,Prepaid,Smartphone,SME,26,1.61,117.0,68.0,6.0,751.0,1,1,0,0,2,2,1,0,7.3,4.0,0,0
SAF003761,Nairobi,39,Prepaid,Smartphone,Consumer,48,3.16,61.0,69.0,0.0,853.0,1,0,0,0,1,1,1,0,8.1,0.0,0,0
SAF003762,Eldoret,61,Postpaid,Smartphone,Consumer,5,4.14,105.0,111.0,9.0,1320.0,1,1,1,1,4,0,0,0,7.1,5.0,24,0
SAF003763,Kisumu,29,Prepaid,Smartphone,Consumer,59,4.46,80.0,43.0,2.0,1185.0,1,0,1,0,2,1,0,0,6.8,0.0,0,0
SAF003764,Nairobi,43,Postpaid,Dongle,Consumer,61,2.26,38.0,1.0,10.0,650.0,1,0,0,0,1,0,0,0,5.7,1.0,36,0
SAF003765,Mombasa,21,Prepaid,Feature Phone,Enterprise,49,0.28,43.0,19.0,4.0,314.0,1,0,1,0,2,0,0,0,6.1,9.0,0,0
SAF003766,Nairobi,36,Postpaid,Smartphone,SME,30,2.4,249.0,5.0,12.0,1107.0,1,0,0,0,1,3,0,0,4.7,9.0,12,0
SAF003767,Kisumu,33,Postpaid,Smartphone,SME,17,1.43,121.0,60.0,23.0,777.0,1,0,0,0,1,2,1,0,2.3,0.0,24,1
SAF003768,Mombasa,29,Prepaid,Smartphone,Consumer,70,3.75,0.0,5.0,16.0,668.0,1,0,0,0,1,3,0,0,9.2,13.0,0,1
SAF003769,Nairobi,50,Prepaid,Feature Phone,SME,58,0.7,47.0,4.0,5.0,404.0,1,0,0,0,1,1,1,0,6.7,0.0,0,0
SAF003770,Nairobi,38,Prepaid,Smartphone,Enterprise,63,1.75,50.0,1.0,2.0,708.0,0,0,1,0,1,2,1,1,6.7,24.0,0,1
SAF003771,Kisumu,53,Prepaid,Smartphone,SME,61,11.85,147.0,124.0,39.0,2456.0,1,0,0,0,1,2,0,0,9.5,6.0,0,0
SAF003772,Nyeri,26,Prepaid,Feature Phone,SME,63,0.33,145.0,62.0,9.0,650.0,1,0,0,0,1,1,1,0,5.8,3.0,0,0
SAF003773,Nairobi,56,Prepaid,Feature Phone,SME,15,3.23,75.0,16.0,4.0,902.0,1,0,0,0,1,4,0,0,5.8,7.0,0,0
SAF003774,Eldoret,59,Prepaid,Feature Phone,SME,1,0.33,362.0,19.0,5.0,1270.0,1,0,1,0,2,0,0,0,7.3,1.0,0,0
SAF003775,Nakuru,62,Hybrid,Tablet,Consumer,13,0.6,247.0,2.0,1.0,1090.0,1,0,0,0,1,3,0,0,6.0,5.0,0,0
SAF003776,Nyeri,25,Prepaid,Tablet,SME,48,3.25,241.0,7.0,6.0,1181.0,1,1,1,0,3,1,0,0,4.6,8.0,0,0
SAF003777,Thika,37,Hybrid,Smartphone,Consumer,34,2.05,51.0,15.0,2.0,770.0,0,0,0,0,0,2,1,0,6.1,7.0,0,1
SAF003778,Kisumu,27,Prepaid,Smartphone,SME,30,2.78,68.0,20.0,4.0,887.0,1,1,0,0,2,1,0,0,4.1,17.0,0,1
SAF003779,Nakuru,49,Postpaid,Feature Phone,Enterprise,19,7.42,65.0,39.0,5.0,1391.0,1,0,0,0,1,2,0,0,8.8,2.0,36,0
SAF003780,Machakos,45,Prepaid,Feature Phone,Enterprise,119,5.95,70.0,17.0,24.0,1187.0,1,0,0,0,1,0,0,0,6.7,1.0,0,0
SAF003781,Mombasa,27,Prepaid,Dongle,Consumer,64,7.66,264.0,124.0,8.0,2229.0,1,0,0,1,2,1,0,0,4.3,3.0,0,0
SAF003782,Nairobi,25,Postpaid,Smartphone,Consumer,66,3.35,34.0,17.0,4.0,860.0,1,0,0,0,1,1,0,0,7.3,1.0,12,0
SAF003783,Nairobi,64,Prepaid,Smartphone,Consumer,117,2.35,194.0,114.0,1.0,978.0,1,1,0,0,2,2,0,0,8.6,16.0,0,0
SAF003784,Thika,50,Postpaid,Smartphone,SME,57,2.15,87.0,52.0,11.0,709.0,1,1,1,0,3,3,1,0,8.2,28.0,12,0
SAF003785,Thika,64,Prepaid,Smartphone,Enterprise,44,4.71,34.0,92.0,5.0,1137.0,1,1,0,0,2,6,0,0,8.6,7.0,0,0
SAF003786,Nairobi,30,Prepaid,Smartphone,SME,12,2.58,90.0,49.0,1.0,954.0,1,0,1,0,2,1,2,0,6.3,11.0,0,0
SAF003787,Kisumu,61,Prepaid,Feature Phone,Consumer,40,0.39,26.0,34.0,9.0,397.0,1,0,1,0,2,1,0,0,7.9,8.0,0,0
SAF003788,Mombasa,52,Postpaid,Smartphone,Youth,108,0.54,14.0,28.0,3.0,134.0,1,0,0,0,1,1,0,0,6.7,6.0,12,0
SAF003789,Nairobi,46,Prepaid,Feature Phone,Youth,24,1.55,219.0,14.0,4.0,922.0,1,0,0,0,1,0,1,0,8.3,12.0,0,0
SAF003790,Garissa,22,Postpaid,Feature Phone,Consumer,11,0.25,144.0,14.0,15.0,514.0,1,0,0,0,1,3,0,0,6.4,16.0,24,0
SAF003791,Nairobi,20,Postpaid,Smartphone,SME,66,0.96,28.0,10.0,1.0,493.0,1,0,0,0,1,2,0,0,8.0,5.0,12,0
SAF003792,Nairobi,54,Prepaid,Smartphone,SME,1,3.74,342.0,19.0,3.0,1588.0,1,0,0,0,1,0,0,0,6.6,12.0,0,0
SAF003793,Kisumu,58,Prepaid,Smartphone,SME,58,0.1,3.0,5.0,4.0,281.0,1,0,0,0,1,0,0,0,6.9,3.0,0,1
SAF003794,Eldoret,23,Postpaid,Feature Phone,Youth,28,3.24,49.0,20.0,0.0,846.0,1,1,0,0,2,3,0,0,6.6,2.0,24,0
SAF003795,Nairobi,59,Prepaid,Tablet,Consumer,68,5.18,3.0,72.0,15.0,940.0,1,0,1,0,2,1,0,0,6.8,4.0,0,0
SAF003796,Nakuru,33,Prepaid,Tablet,SME,105,0.65,18.0,82.0,14.0,513.0,1,0,0,0,1,1,0,0,6.1,2.0,0,1
SAF003797,Kisumu,52,Prepaid,Dongle,SME,94,0.7,24.0,41.0,9.0,522.0,1,0,0,0,1,1,1,0,8.3,3.0,0,0
SAF003798,Nairobi,35,Prepaid,Smartphone,Enterprise,59,0.1,199.0,12.0,18.0,818.0,1,0,1,0,2,0,2,2,6.8,7.0,0,0
SAF003799,Nairobi,28,Prepaid,Tablet,Enterprise,71,2.51,596.0,11.0,3.0,2099.0,1,1,0,1,3,2,1,0,6.0,1.0,0,0
SAF003800,Kisumu,40,Prepaid,Feature Phone,Youth,22,3.72,242.0,13.0,2.0,1367.0,1,0,0,0,1,4,0,0,8.2,9.0,0,0
SAF003801,Nairobi,64,Postpaid,Tablet,Consumer,90,2.14,121.0,28.0,1.0,790.0,1,1,0,0,2,1,0,0,6.4,16.0,36,0
SAF003802,Nyeri,28,Prepaid,Smartphone,Enterprise,29,1.73,154.0,150.0,7.0,1121.0,1,0,0,0,1,0,0,0,7.6,3.0,0,0
SAF003803,Thika,46,Prepaid,Dongle,Consumer,89,2.12,89.0,5.0,5.0,907.0,1,0,0,0,1,1,0,0,5.3,26.0,0,0
SAF003804,Garissa,59,Hybrid,Smartphone,Consumer,74,5.32,66.0,28.0,13.0,1125.0,1,1,0,0,2,2,1,1,8.4,8.0,0,0
SAF003805,Nairobi,44,Postpaid,Feature Phone,Consumer,84,0.12,141.0,46.0,5.0,508.0,1,0,0,0,1,2,0,0,5.5,6.0,36,0
SAF003806,Meru,26,Postpaid,Smartphone,Enterprise,78,5.36,434.0,11.0,2.0,1996.0,1,0,0,0,1,4,2,1,7.7,3.0,24,0
SAF003807,Mombasa,52,Prepaid,Smartphone,Youth,97,3.84,4.0,139.0,13.0,829.0,1,1,0,0,2,2,1,0,8.1,0.0,0,0
SAF003808,Nairobi,26,Postpaid,Smartphone,Consumer,69,0.97,45.0,17.0,5.0,508.0,1,1,0,1,3,0,1,0,7.2,4.0,24,0
SAF003809,Nairobi,35,Prepaid,Smartphone,Consumer,45,2.6,48.0,108.0,25.0,686.0,1,0,1,0,2,0,1,0,5.7,17.0,0,0
SAF003810,Nairobi,61,Prepaid,Smartphone,Enterprise,70,0.18,64.0,36.0,6.0,367.0,1,1,0,0,2,2,0,0,5.2,11.0,0,0
SAF003811,Nakuru,38,Prepaid,Feature Phone,SME,86,1.67,118.0,0.0,1.0,692.0,1,1,0,0,2,3,0,0,6.9,28.0,0,0
SAF003812,Mombasa,53,Prepaid,Smartphone,Youth,17,0.67,87.0,15.0,15.0,550.0,1,1,1,0,3,1,1,1,8.1,12.0,0,0
SAF003813,Nairobi,18,Postpaid,Smartphone,Consumer,79,0.1,2.0,1.0,17.0,200.0,0,1,0,0,1,2,2,0,6.3,9.0,12,0
SAF003814,Nakuru,44,Prepaid,Smartphone,Consumer,39,1.55,64.0,19.0,5.0,656.0,1,0,0,0,1,2,1,0,4.8,,0,1
SAF003815,Nairobi,62,Postpaid,Smartphone,Consumer,40,4.53,116.0,108.0,0.0,1266.0,1,0,1,0,2,1,1,0,8.8,27.0,12,0
SAF003816,Kisumu,57,Postpaid,Smartphone,Consumer,28,8.89,84.0,60.0,0.0,1824.0,1,0,0,0,1,1,1,0,6.1,2.0,36,0
SAF003817,Mombasa,55,Prepaid,Smartphone,Consumer,117,3.8,247.0,39.0,3.0,1620.0,1,0,0,0,1,0,0,0,5.9,2.0,0,0
SAF003818,Thika,46,Prepaid,Smartphone,Consumer,2,1.8,61.0,31.0,10.0,667.0,1,1,0,0,2,2,0,0,6.8,0.0,0,0
SAF003819,Thika,57,Prepaid,Feature Phone,Consumer,82,26.58,2.0,19.0,3.0,4238.0,1,1,1,0,3,3,0,0,8.3,4.0,0,0
SAF003820,Mombasa,36,Prepaid,Smartphone,Consumer,27,1.16,40.0,10.0,0.0,726.0,0,0,0,0,0,3,1,0,7.4,16.0,0,1
SAF003821,Mombasa,41,Prepaid,Smartphone,Youth,21,0.73,17.0,3.0,15.0,340.0,1,0,0,0,1,2,0,0,6.9,10.0,0,0
SAF003822,Mombasa,61,Hybrid,Smartphone,Consumer,87,2.18,35.0,8.0,28.0,769.0,1,0,0,0,1,2,1,0,8.3,6.0,0,0
SAF003823,Thika,18,Prepaid,Dongle,Consumer,7,2.46,54.0,17.0,3.0,844.0,1,0,0,0,1,1,1,0,7.0,10.0,0,0
SAF003824,Nairobi,53,Prepaid,Smartphone,Enterprise,61,1.53,135.0,29.0,1.0,702.0,1,0,0,0,1,2,1,0,6.8,0.0,0,1
SAF003825,Nairobi,40,Postpaid,Smartphone,SME,52,4.16,47.0,9.0,3.0,965.0,1,0,0,0,1,1,0,0,8.0,1.0,36,0
SAF003826,Nairobi,30,Prepaid,Smartphone,SME,48,0.71,259.0,146.0,13.0,1164.0,0,1,0,0,1,3,2,0,6.9,4.0,0,1
SAF003827,Mombasa,47,Postpaid,Smartphone,SME,19,2.5,43.0,3.0,6.0,780.0,1,0,0,1,2,0,0,0,5.9,8.0,24,0
SAF003828,Mombasa,54,Prepaid,Smartphone,Enterprise,73,2.43,18.0,4.0,4.0,535.0,1,0,0,0,1,1,0,0,8.2,6.0,0,0
SAF003829,Thika,28,Prepaid,Smartphone,Enterprise,12,6.08,22.0,46.0,3.0,1134.0,1,0,0,0,1,2,1,0,8.7,1.0,0,0
SAF003830,Nairobi,24,Prepaid,Smartphone,SME,110,9.16,327.0,56.0,1.0,2536.0,1,0,0,0,1,2,1,0,7.4,12.0,0,0
SAF003831,Mombasa,52,Prepaid,Smartphone,Enterprise,94,3.81,73.0,144.0,3.0,997.0,0,0,0,0,0,1,0,0,7.9,1.0,0,0
SAF003832,Thika,28,Prepaid,Smartphone,Consumer,71,1.28,62.0,30.0,5.0,545.0,1,0,0,1,2,1,1,0,7.8,2.0,0,0
SAF003833,Thika,60,Postpaid,Feature Phone,Consumer,2,4.09,9.0,7.0,9.0,700.0,1,1,0,1,3,2,1,0,4.4,21.0,24,0
SAF003834,Mombasa,64,Prepaid,Dongle,Enterprise,17,1.01,159.0,111.0,2.0,777.0,1,0,0,0,1,3,0,0,6.8,19.0,0,0
SAF003835,Mombasa,57,Hybrid,Smartphone,Consumer,75,11.89,142.0,157.0,18.0,2471.0,1,0,0,0,1,3,1,0,6.8,1.0,0,0
SAF003836,Nairobi,38,Prepaid,Smartphone,Youth,114,6.05,57.0,103.0,5.0,1339.0,0,0,0,0,0,1,0,0,6.6,2.0,0,0
SAF003837,Nyeri,64,Prepaid,Dongle,Consumer,76,1.97,141.0,82.0,4.0,944.0,1,1,1,0,3,0,1,1,8.6,7.0,0,0
SAF003838,Nairobi,20,Prepaid,Feature Phone,Consumer,3,5.37,55.0,3.0,7.0,1133.0,1,0,0,0,1,1,2,2,6.4,13.0,0,1
SAF003839,Nyeri,47,Hybrid,Smartphone,Youth,21,1.84,9.0,77.0,1.0,666.0,1,0,0,1,2,4,0,0,7.3,6.0,0,0
SAF003840,Nakuru,41,Prepaid,Feature Phone,Consumer,78,0.27,161.0,122.0,1.0,890.0,1,0,1,0,2,2,0,0,5.3,2.0,0,0
SAF003841,Kisumu,55,Prepaid,Smartphone,Youth,79,4.29,403.0,32.0,3.0,1813.0,1,1,0,1,3,2,0,0,8.2,2.0,0,0
SAF003842,Nairobi,20,Postpaid,Smartphone,Youth,51,1.81,125.0,59.0,0.0,676.0,1,0,0,0,1,1,1,1,5.9,0.0,12,0
SAF003843,Mombasa,54,Prepaid,Smartphone,Enterprise,106,9.32,39.0,43.0,4.0,1780.0,1,0,0,0,1,1,2,0,9.2,0.0,0,0
SAF003844,Mombasa,50,Postpaid,Smartphone,SME,105,1.28,38.0,14.0,9.0,603.0,1,1,0,1,3,3,0,0,9.2,1.0,24,0
SAF003845,Nairobi,39,Prepaid,Smartphone,SME,10,6.49,317.0,35.0,13.0,1923.0,1,0,1,0,2,0,1,0,7.4,35.0,0,1
SAF003846,Nakuru,48,Postpaid,Smartphone,Enterprise,116,3.99,43.0,88.0,7.0,963.0,1,0,1,0,2,0,0,0,7.9,2.0,36,0
SAF003847,Garissa,63,Hybrid,Feature Phone,SME,55,6.72,175.0,27.0,9.0,1769.0,1,1,0,0,2,1,1,1,6.6,6.0,0,0
SAF003848,Kisumu,29,Postpaid,Smartphone,SME,36,1.21,124.0,36.0,14.0,838.0,1,0,0,0,1,2,1,1,6.6,1.0,36,0
SAF003849,Eldoret,62,Prepaid,Smartphone,Youth,51,2.17,108.0,30.0,12.0,872.0,1,0,0,0,1,3,1,0,5.0,14.0,0,1
SAF003850,Nairobi,31,Prepaid,Smartphone,SME,74,6.06,24.0,13.0,3.0,1186.0,1,0,0,0,1,2,0,0,4.7,8.0,0,1
SAF003851,Mombasa,29,Hybrid,Smartphone,Youth,17,3.61,4.0,41.0,7.0,744.0,1,1,0,0,2,0,0,0,5.5,9.0,0,0
SAF003852,Nairobi,44,Prepaid,Smartphone,Consumer,108,1.56,80.0,28.0,2.0,684.0,1,0,0,0,1,2,0,0,8.8,12.0,0,0
SAF003853,Nakuru,30,Prepaid,Dongle,Consumer,89,2.51,532.0,11.0,7.0,1926.0,1,0,0,0,1,3,0,0,6.5,12.0,0,0
SAF003854,Nyeri,41,Postpaid,Smartphone,Consumer,61,19.41,26.0,90.0,4.0,3333.0,1,0,1,1,3,0,2,2,8.5,0.0,24,0
SAF003855,Nakuru,55,Prepaid,Smartphone,Consumer,91,4.74,92.0,120.0,4.0,1301.0,1,1,0,0,2,1,0,0,7.0,8.0,0,0
SAF003856,Nairobi,64,Prepaid,Tablet,SME,97,3.34,133.0,2.0,2.0,897.0,1,1,1,0,3,0,0,0,7.0,12.0,0,0
SAF003857,Mombasa,26,Prepaid,Smartphone,Consumer,75,6.16,79.0,39.0,7.0,1346.0,1,0,0,0,1,1,0,0,6.6,0.0,0,0
SAF003858,Kisumu,25,Prepaid,Tablet,Youth,13,2.04,85.0,21.0,10.0,870.0,0,1,0,0,1,4,0,0,7.5,5.0,0,0
SAF003859,Mombasa,54,Prepaid,Smartphone,Consumer,65,10.49,130.0,30.0,7.0,1888.0,1,0,1,1,3,2,1,0,7.0,1.0,0,0
SAF003860,Thika,32,Postpaid,Smartphone,Consumer,95,2.81,202.0,19.0,1.0,1011.0,1,0,0,0,1,1,0,0,6.8,2.0,36,0
SAF003861,Thika,24,Prepaid,Smartphone,Consumer,97,1.39,49.0,26.0,21.0,457.0,1,1,0,0,2,5,1,1,7.9,13.0,0,1
SAF003862,Nakuru,41,Postpaid,Smartphone,SME,85,0.31,275.0,16.0,0.0,1016.0,1,0,0,0,1,0,1,0,7.0,4.0,12,0
SAF003863,Mombasa,33,Postpaid,Smartphone,Consumer,80,1.65,80.0,5.0,17.0,603.0,1,0,0,0,1,4,0,0,6.2,1.0,36,0
SAF003864,Nairobi,41,Postpaid,Tablet,Consumer,103,2.94,130.0,14.0,12.0,992.0,1,0,1,0,2,3,1,0,6.2,10.0,24,0
SAF003865,Nairobi,60,Prepaid,Feature Phone,SME,87,4.25,14.0,44.0,1.0,966.0,1,0,0,0,1,3,0,0,7.9,16.0,0,0
SAF003866,Mombasa,24,Postpaid,Feature Phone,Consumer,74,7.28,81.0,2.0,2.0,1545.0,1,0,0,0,1,2,0,0,3.1,8.0,12,0
SAF003867,Mombasa,60,Prepaid,Feature Phone,Consumer,48,10.09,2.0,19.0,3.0,1671.0,0,0,0,0,0,0,0,0,4.9,18.0,0,0
SAF003868,Nakuru,45,Prepaid,Smartphone,SME,97,0.38,60.0,2.0,19.0,377.0,1,1,0,0,2,1,1,1,8.4,2.0,0,0
SAF003869,Nakuru,19,Postpaid,Smartphone,Consumer,86,3.21,7.0,18.0,31.0,697.0,1,0,0,0,1,3,1,0,8.1,4.0,12,0
SAF003870,Nairobi,51,Prepaid,Smartphone,Consumer,105,3.84,273.0,4.0,1.0,1628.0,1,0,0,0,1,2,2,0,6.3,1.0,0,0
